,tissue_ontology_term_id,organism_ontology_term_id,tissue_original_ontology_term_id,dataset_id,disease_ontology_term_id,self_reported_ethnicity_ontology_term_id,sex_ontology_term_id,publication_citation,gene_ontology_term_id,cell_type_ontology_term_id,n_cells_cell_type,n_cells_tissue,n,me,pc,tpc,tissue_name,organism_name,gene_name,cell_type_name,disease_name,self_reported_ethnicity_name,sex_name,tissue_original_name
849,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0000791,119,290857,5,2.3915361404418944,0.04201680672268908,1.7190578187906772e-05,nose,Homo sapiens,,mature alpha-beta T cell,chronic rhinitis,,female,nose
850,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0000842,1569,290857,42,1.8760875520252047,0.02676864244741874,0.0001444008567784169,nose,Homo sapiens,,mononuclear cell,chronic rhinitis,,female,nose
851,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0000860,39,290857,1,1.7155916690826416,0.02564102564102564,3.4381156375813543e-06,nose,Homo sapiens,,classical monocyte,chronic rhinitis,,female,nose
852,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0000875,5,290857,1,1.7238681316375732,0.2,3.4381156375813543e-06,nose,Homo sapiens,,non-classical monocyte,chronic rhinitis,,female,nose
853,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0002145,351,290857,6,1.9450289408365886,0.017094017094017096,2.0628693825488128e-05,nose,Homo sapiens,,ciliated columnar cell of tracheobronchial tree,chronic rhinitis,,female,nose
854,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0002368,3952,290857,86,1.92802198543105,0.021761133603238867,0.0002956779448319965,nose,Homo sapiens,,respiratory epithelial cell,chronic rhinitis,,female,nose
855,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0002399,191,290857,9,1.9388256072998047,0.04712041884816754,3.094304073823219e-05,nose,Homo sapiens,,CD1c-positive myeloid dendritic cell,chronic rhinitis,,female,nose
856,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0002480,402,290857,6,1.8971134821573894,0.014925373134328358,2.0628693825488128e-05,nose,Homo sapiens,,nasal mucosa goblet cell,chronic rhinitis,,female,nose
857,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0002543,311,290857,13,1.825673323411208,0.04180064308681672,4.469550328855761e-05,nose,Homo sapiens,,vein endothelial cell,chronic rhinitis,,female,nose
858,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0002632,946,290857,20,1.835373306274414,0.021141649048625793,6.876231275162709e-05,nose,Homo sapiens,,epithelial cell of lower respiratory tract,chronic rhinitis,,female,nose
859,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0002633,3006,290857,66,1.9560974583481296,0.021956087824351298,0.0002269156320803694,nose,Homo sapiens,,respiratory basal cell,chronic rhinitis,,female,nose
860,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0005012,375,290857,7,1.8930598667689733,0.018666666666666668,2.406680946306948e-05,nose,Homo sapiens,,multi-ciliated epithelial cell,chronic rhinitis,,female,nose
861,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0011026,639,290857,16,1.779797077178955,0.025039123630672927,5.500985020130167e-05,nose,Homo sapiens,,progenitor cell,chronic rhinitis,,female,nose
862,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:0011115,3645,290857,82,1.9216972909322598,0.022496570644718793,0.00028192548228167107,nose,Homo sapiens,,precursor cell,chronic rhinitis,,female,nose
863,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:1001603,24,290857,1,2.1894402503967285,0.041666666666666664,3.4381156375813543e-06,nose,Homo sapiens,,lung macrophage,chronic rhinitis,,female,nose
864,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002822,CL:2000093,100,290857,5,2.1298343658447267,0.05,1.7190578187906772e-05,nose,Homo sapiens,,bronchus fibroblast of lung,chronic rhinitis,,female,nose
865,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000003,12681,290857,864,1.9495623553240742,0.06813342796309439,0.00297053191087029,nose,Homo sapiens,,native cell,chronic rhinitis,,female,nose
866,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000066,4784,290857,344,1.94196426036746,0.07190635451505016,0.001182711779327986,nose,Homo sapiens,,epithelial cell,chronic rhinitis,,female,nose
867,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000071,335,290857,20,1.8484085083007813,0.05970149253731343,6.876231275162709e-05,nose,Homo sapiens,,blood vessel endothelial cell,chronic rhinitis,,female,nose
868,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000097,105,290857,11,2.045590487393466,0.10476190476190476,3.78192720133949e-05,nose,Homo sapiens,,mast cell,chronic rhinitis,,female,nose
869,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000145,215,290857,29,1.9553434437718884,0.13488372093023257,9.970535348985927e-05,nose,Homo sapiens,,professional antigen presenting cell,chronic rhinitis,,female,nose
870,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000150,435,290857,46,2.0088935520337974,0.10574712643678161,0.0001581533193287423,nose,Homo sapiens,,glandular epithelial cell,chronic rhinitis,,female,nose
871,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000151,1997,290857,143,1.9293001615084135,0.07160741111667501,0.0004916505361741337,nose,Homo sapiens,,secretory cell,chronic rhinitis,,female,nose
872,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000158,595,290857,62,1.8924073250063005,0.10420168067226891,0.00021316316953004397,nose,Homo sapiens,,club cell,chronic rhinitis,,female,nose
873,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000183,40,290857,2,1.687882423400879,0.05,6.876231275162709e-06,nose,Homo sapiens,,contractile cell,chronic rhinitis,,female,nose
874,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000186,1,290857,1,1.7418859004974365,1.0,3.4381156375813543e-06,nose,Homo sapiens,,myofibroblast cell,chronic rhinitis,,female,nose
875,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000313,753,290857,17,1.8458577324362362,0.02257636122177955,5.8447965838883024e-05,nose,Homo sapiens,,serous secreting cell,chronic rhinitis,,female,nose
876,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000319,511,290857,50,1.9988580322265626,0.09784735812133072,0.00017190578187906773,nose,Homo sapiens,,mucus secreting cell,chronic rhinitis,,female,nose
877,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000542,1344,290857,67,1.9490723111736241,0.04985119047619048,0.00023035374771795074,nose,Homo sapiens,,lymphocyte,chronic rhinitis,,female,nose
878,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000576,44,290857,8,1.9743034839630127,0.18181818181818182,2.7504925100650835e-05,nose,Homo sapiens,,monocyte,chronic rhinitis,,female,nose
879,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000622,33,290857,3,1.5788944562276204,0.09090909090909091,1.0314346912744064e-05,nose,Homo sapiens,,acinar cell,chronic rhinitis,,female,nose
880,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000623,10,290857,1,2.8787832260131836,0.1,3.4381156375813543e-06,nose,Homo sapiens,,natural killer cell,chronic rhinitis,,female,nose
881,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000624,38,290857,6,2.1034900347391763,0.15789473684210525,2.0628693825488128e-05,nose,Homo sapiens,,"CD4-positive, alpha-beta T cell",chronic rhinitis,,female,nose
882,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000625,81,290857,9,2.54064581129286,0.1111111111111111,3.094304073823219e-05,nose,Homo sapiens,,"CD8-positive, alpha-beta T cell",chronic rhinitis,,female,nose
883,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000738,1708,290857,115,1.9616411292034648,0.06733021077283373,0.00039538329832185574,nose,Homo sapiens,,leukocyte,chronic rhinitis,,female,nose
884,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000766,364,290857,48,1.9791851043701172,0.13186813186813187,0.00016502955060390502,nose,Homo sapiens,,myeloid leukocyte,chronic rhinitis,,female,nose
885,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000786,1215,290857,51,1.8082806456322764,0.04197530864197531,0.00017534389751664909,nose,Homo sapiens,,plasma cell,chronic rhinitis,,female,nose
886,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000791,119,290857,15,2.365783437093099,0.12605042016806722,5.1571734563720314e-05,nose,Homo sapiens,,mature alpha-beta T cell,chronic rhinitis,,female,nose
887,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000842,1579,290857,103,1.9509219567752578,0.06523115896136795,0.00035412591067087953,nose,Homo sapiens,,mononuclear cell,chronic rhinitis,,female,nose
888,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000860,39,290857,7,2.043701171875,0.1794871794871795,2.406680946306948e-05,nose,Homo sapiens,,classical monocyte,chronic rhinitis,,female,nose
889,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0000875,5,290857,1,1.488519549369812,0.2,3.4381156375813543e-06,nose,Homo sapiens,,non-classical monocyte,chronic rhinitis,,female,nose
890,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0002145,351,290857,28,2.0482719966343472,0.07977207977207977,9.626723785227792e-05,nose,Homo sapiens,,ciliated columnar cell of tracheobronchial tree,chronic rhinitis,,female,nose
891,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0002241,38,290857,5,1.866957664489746,0.13157894736842105,1.7190578187906772e-05,nose,Homo sapiens,,pulmonary interstitial fibroblast,chronic rhinitis,,female,nose
892,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0002368,3952,290857,276,1.9361656299535779,0.06983805668016195,0.0009489199159724538,nose,Homo sapiens,,respiratory epithelial cell,chronic rhinitis,,female,nose
893,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0002399,191,290857,28,1.948667253766741,0.14659685863874344,9.626723785227792e-05,nose,Homo sapiens,,CD1c-positive myeloid dendritic cell,chronic rhinitis,,female,nose
894,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0002480,402,290857,43,2.038893411325854,0.10696517412935323,0.00014783897241599825,nose,Homo sapiens,,nasal mucosa goblet cell,chronic rhinitis,,female,nose
895,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0002543,311,290857,19,1.8461552670127468,0.06109324758842444,6.532419711404573e-05,nose,Homo sapiens,,vein endothelial cell,chronic rhinitis,,female,nose
896,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0002553,138,290857,15,1.962164052327474,0.10869565217391304,5.1571734563720314e-05,nose,Homo sapiens,,fibroblast of lung,chronic rhinitis,,female,nose
897,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0002632,946,290857,90,1.940898640950521,0.09513742071881606,0.0003094304073823219,nose,Homo sapiens,,epithelial cell of lower respiratory tract,chronic rhinitis,,female,nose
898,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0002633,3006,290857,186,1.9338756274151545,0.06187624750499002,0.000639489508590132,nose,Homo sapiens,,respiratory basal cell,chronic rhinitis,,female,nose
899,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0005006,38,290857,1,2.4915788173675537,0.02631578947368421,3.4381156375813543e-06,nose,Homo sapiens,,ionocyte,chronic rhinitis,,female,nose
900,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0005012,375,290857,29,2.0391979875235724,0.07733333333333334,9.970535348985927e-05,nose,Homo sapiens,,multi-ciliated epithelial cell,chronic rhinitis,,female,nose
901,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0011026,639,290857,70,1.9017669677734375,0.10954616588419405,0.0002406680946306948,nose,Homo sapiens,,progenitor cell,chronic rhinitis,,female,nose
902,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0011115,3645,290857,256,1.9250959157943726,0.07023319615912209,0.0008801576032208267,nose,Homo sapiens,,precursor cell,chronic rhinitis,,female,nose
903,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0019001,89,290857,4,1.934779167175293,0.0449438202247191,1.3752462550325417e-05,nose,Homo sapiens,,tracheobronchial serous cell,chronic rhinitis,,female,nose
904,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:0019019,39,290857,1,1.6338789463043213,0.02564102564102564,3.4381156375813543e-06,nose,Homo sapiens,,tracheobronchial smooth muscle cell,chronic rhinitis,,female,nose
905,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:1001568,24,290857,1,1.8912218809127808,0.041666666666666664,3.4381156375813543e-06,nose,Homo sapiens,,pulmonary artery endothelial cell,chronic rhinitis,,female,nose
906,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:1001603,24,290857,1,2.142275094985962,0.041666666666666664,3.4381156375813543e-06,nose,Homo sapiens,,lung macrophage,chronic rhinitis,,female,nose
907,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:2000093,100,290857,10,2.0097673416137694,0.1,3.4381156375813545e-05,nose,Homo sapiens,,bronchus fibroblast of lung,chronic rhinitis,,female,nose
908,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:4028004,6,290857,1,1.6382074356079102,0.16666666666666666,3.4381156375813543e-06,nose,Homo sapiens,,alveolar type 1 fibroblast cell,chronic rhinitis,,female,nose
909,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002834,CL:4028006,32,290857,4,1.924145221710205,0.125,1.3752462550325417e-05,nose,Homo sapiens,,alveolar type 2 fibroblast cell,chronic rhinitis,,female,nose
910,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000003,12391,290857,201,1.9573332373775654,0.01622145105318376,0.0006910612431538523,nose,Homo sapiens,,native cell,chronic rhinitis,,female,nose
911,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000066,4666,290857,78,1.977541214380509,0.016716673810544362,0.00026817301973134565,nose,Homo sapiens,,epithelial cell,chronic rhinitis,,female,nose
912,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000097,105,290857,4,1.9007585048675537,0.0380952380952381,1.3752462550325417e-05,nose,Homo sapiens,,mast cell,chronic rhinitis,,female,nose
913,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000151,1964,290857,25,1.9190438842773438,0.012729124236252547,8.595289093953387e-05,nose,Homo sapiens,,secretory cell,chronic rhinitis,,female,nose
914,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000158,595,290857,3,1.8706016540527344,0.005042016806722689,1.0314346912744064e-05,nose,Homo sapiens,,club cell,chronic rhinitis,,female,nose
915,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000313,753,290857,8,1.9082413911819458,0.010624169986719787,2.7504925100650835e-05,nose,Homo sapiens,,serous secreting cell,chronic rhinitis,,female,nose
916,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000319,511,290857,10,1.9495325088500977,0.019569471624266144,3.4381156375813545e-05,nose,Homo sapiens,,mucus secreting cell,chronic rhinitis,,female,nose
917,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000542,1334,290857,11,1.9934791218150745,0.008245877061469266,3.78192720133949e-05,nose,Homo sapiens,,lymphocyte,chronic rhinitis,,female,nose
918,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000624,38,290857,1,2.0179858207702637,0.02631578947368421,3.4381156375813543e-06,nose,Homo sapiens,,"CD4-positive, alpha-beta T cell",chronic rhinitis,,female,nose
919,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000625,81,290857,2,2.5316660404205322,0.024691358024691357,6.876231275162709e-06,nose,Homo sapiens,,"CD8-positive, alpha-beta T cell",chronic rhinitis,,female,nose
920,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000738,1669,290857,21,1.9748277210053944,0.012582384661473937,7.220042838920844e-05,nose,Homo sapiens,,leukocyte,chronic rhinitis,,female,nose
921,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000766,335,290857,10,1.9543113708496094,0.029850746268656716,3.4381156375813545e-05,nose,Homo sapiens,,myeloid leukocyte,chronic rhinitis,,female,nose
922,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000786,1215,290857,8,1.8558690547943115,0.006584362139917695,2.7504925100650835e-05,nose,Homo sapiens,,plasma cell,chronic rhinitis,,female,nose
923,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000002919,CL:0000791,119,290857,3,2.3604393005371094,0.025210084033613446,1.0314346912744064e-05,nose,Homo sapiens,,mature alpha-beta T cell,chronic rhinitis,,female,nose
